time	V(n009)	V(n010)	Ic(Q5)	Ic(Q6)	Ic(Q11)	Ic(Q12)
9.325357142862424e-04	1.055729e+01	1.498050e+01	-4.712489e-03	4.056447e-03	-4.554365e-03	4.187923e-03
9.362642857148159e-04	1.079031e+01	1.498288e+01	-4.702758e-03	4.065276e-03	-4.554348e-03	4.187926e-03
9.399928571433894e-04	1.102573e+01	1.498529e+01	-4.692940e-03	4.074176e-03	-4.554331e-03	4.187930e-03
9.437214285719630e-04	1.126356e+01	1.498774e+01	-4.683036e-03	4.083148e-03	-4.554315e-03	4.187933e-03
9.474500000005365e-04	1.150378e+01	1.499023e+01	-4.673045e-03	4.092193e-03	-4.554299e-03	4.187937e-03
9.516500000005315e-04	1.177681e+01	1.499307e+01	-4.661705e-03	4.102452e-03	-4.554282e-03	4.187942e-03
9.558500000005267e-04	1.205162e+01	1.499595e+01	-4.650307e-03	4.112757e-03	-4.554265e-03	4.187948e-03
9.600500000005217e-04	1.232821e+01	1.499888e+01	-4.638851e-03	4.123109e-03	-4.554250e-03	4.187954e-03
9.642500000005167e-04	1.260658e+01	1.500184e+01	-4.627336e-03	4.133507e-03	-4.554234e-03	4.187960e-03
9.684500000005118e-04	1.288673e+01	1.500485e+01	-4.615764e-03	4.143951e-03	-4.554220e-03	4.187968e-03
9.726500000005068e-04	1.316866e+01	1.500789e+01	-4.604133e-03	4.154442e-03	-4.554206e-03	4.187976e-03
9.768500000005018e-04	1.345237e+01	1.501098e+01	-4.592444e-03	4.164980e-03	-4.554193e-03	4.187984e-03
9.801500000004965e-04	1.367592e+01	1.501343e+01	-4.583245e-03	4.173270e-03	-4.554184e-03	4.187992e-03
9.834500000004912e-04	1.389980e+01	1.501589e+01	-4.574041e-03	4.181560e-03	-4.554175e-03	4.188000e-03
9.867500000004859e-04	1.412402e+01	1.501837e+01	-4.564832e-03	4.189852e-03	-4.554166e-03	4.188008e-03
9.900500000004806e-04	1.434858e+01	1.502085e+01	-4.555620e-03	4.198145e-03	-4.554158e-03	4.188017e-03
9.933500000004754e-04	1.457348e+01	1.502336e+01	-4.546402e-03	4.206439e-03	-4.554150e-03	4.188026e-03
9.966500000004701e-04	1.479871e+01	1.502588e+01	-4.537181e-03	4.214733e-03	-4.554143e-03	4.188037e-03
9.999500000004648e-04	1.502429e+01	1.502841e+01	-4.527955e-03	4.223029e-03	-4.554136e-03	4.188047e-03
1.002450000000461e-03	1.519510e+01	1.503033e+01	-4.520975e-03	4.229303e-03	-4.554131e-03	4.188056e-03
1.004950000000457e-03	1.536577e+01	1.503225e+01	-4.514006e-03	4.235565e-03	-4.554126e-03	4.188064e-03
1.007450000000453e-03	1.553629e+01	1.503417e+01	-4.507049e-03	4.241815e-03	-4.554122e-03	4.188073e-03
1.009950000000449e-03	1.570667e+01	1.503608e+01	-4.500104e-03	4.248053e-03	-4.554118e-03	4.188083e-03
1.012450000000445e-03	1.587690e+01	1.503800e+01	-4.493170e-03	4.254280e-03	-4.554114e-03	4.188092e-03
1.014950000000441e-03	1.604699e+01	1.503992e+01	-4.486248e-03	4.260494e-03	-4.554110e-03	4.188103e-03
1.017450000000437e-03	1.621692e+01	1.504184e+01	-4.479337e-03	4.266697e-03	-4.554106e-03	4.188113e-03
1.018350000000435e-03	1.627800e+01	1.504253e+01	-4.476855e-03	4.268924e-03	-4.554105e-03	4.188117e-03
1.019250000000434e-03	1.633903e+01	1.504322e+01	-4.474375e-03	4.271149e-03	-4.554104e-03	4.188121e-03
1.020150000000432e-03	1.640002e+01	1.504390e+01	-4.471898e-03	4.273371e-03	-4.554103e-03	4.188124e-03
1.021050000000431e-03	1.646096e+01	1.504459e+01	-4.469423e-03	4.275591e-03	-4.554102e-03	4.188128e-03
1.021950000000430e-03	1.652186e+01	1.504528e+01	-4.466951e-03	4.277809e-03	-4.554101e-03	4.188132e-03
1.022850000000428e-03	1.658271e+01	1.504596e+01	-4.464482e-03	4.280024e-03	-4.554099e-03	4.188136e-03
1.023750000000427e-03	1.664352e+01	1.504665e+01	-4.462015e-03	4.282236e-03	-4.554098e-03	4.188140e-03
1.027721428571849e-03	1.691160e+01	1.504967e+01	-4.451148e-03	4.291979e-03	-4.554094e-03	4.188158e-03
1.031692857143271e-03	1.717810e+01	1.505266e+01	-4.440361e-03	4.301648e-03	-4.554090e-03	4.188177e-03
1.035664285714693e-03	1.744302e+01	1.505563e+01	-4.429653e-03	4.311241e-03	-4.554086e-03	4.188197e-03
1.039635714286115e-03	1.770636e+01	1.505857e+01	-4.419024e-03	4.320760e-03	-4.554083e-03	4.188218e-03
1.043607142857538e-03	1.796812e+01	1.506149e+01	-4.408475e-03	4.330203e-03	-4.554080e-03	4.188239e-03
1.047578571428960e-03	1.822830e+01	1.506438e+01	-4.398005e-03	4.339572e-03	-4.554077e-03	4.188261e-03
1.051550000000382e-03	1.848690e+01	1.506725e+01	-4.387614e-03	4.348866e-03	-4.554074e-03	4.188283e-03
1.055164285714662e-03	1.872030e+01	1.506983e+01	-4.378250e-03	4.357239e-03	-4.554072e-03	4.188304e-03
1.058778571428942e-03	1.895150e+01	1.507238e+01	-4.368989e-03	4.365517e-03	-4.554070e-03	4.188326e-03
1.062392857143222e-03	1.918050e+01	1.507491e+01	-4.359830e-03	4.373701e-03	-4.554069e-03	4.188348e-03
1.066007142857502e-03	1.940729e+01	1.507740e+01	-4.350774e-03	4.381790e-03	-4.554067e-03	4.188371e-03
1.069621428571782e-03	1.963189e+01	1.507988e+01	-4.341820e-03	4.389786e-03	-4.554065e-03	4.188394e-03
1.073235714286062e-03	1.985428e+01	1.508232e+01	-4.332969e-03	4.397687e-03	-4.554064e-03	4.188418e-03
1.076850000000342e-03	2.007447e+01	1.508473e+01	-4.324221e-03	4.405494e-03	-4.554063e-03	4.188442e-03
1.080421428571764e-03	2.028946e+01	1.508709e+01	-4.315695e-03	4.413100e-03	-4.554061e-03	4.188466e-03
1.083992857143187e-03	2.050152e+01	1.508943e+01	-4.307301e-03	4.420587e-03	-4.554060e-03	4.188491e-03
1.087564285714610e-03	2.071065e+01	1.509173e+01	-4.299040e-03	4.427954e-03	-4.554059e-03	4.188516e-03
1.091135714286033e-03	2.091686e+01	1.509401e+01	-4.290911e-03	4.435202e-03	-4.554058e-03	4.188542e-03
1.094707142857456e-03	2.112014e+01	1.509626e+01	-4.282915e-03	4.442330e-03	-4.554058e-03	4.188568e-03
1.098278571428879e-03	2.132049e+01	1.509848e+01	-4.275051e-03	4.449338e-03	-4.554057e-03	4.188595e-03
1.101850000000302e-03	2.151792e+01	1.510068e+01	-4.267320e-03	4.456227e-03	-4.554056e-03	4.188622e-03
1.105321428571725e-03	2.170663e+01	1.510279e+01	-4.259948e-03	4.462795e-03	-4.554056e-03	4.188649e-03
1.108792857143148e-03	2.189192e+01	1.510487e+01	-4.252729e-03	4.469227e-03	-4.554055e-03	4.188675e-03
1.112264285714571e-03	2.207379e+01	1.510693e+01	-4.245662e-03	4.475523e-03	-4.554055e-03	4.188703e-03
1.115735714285993e-03	2.225225e+01	1.510896e+01	-4.238749e-03	4.481684e-03	-4.554054e-03	4.188730e-03
1.119207142857417e-03	2.242729e+01	1.511096e+01	-4.231988e-03	4.487708e-03	-4.554053e-03	4.188758e-03
1.122678571428840e-03	2.259891e+01	1.511294e+01	-4.225380e-03	4.493597e-03	-4.554053e-03	4.188786e-03
1.126150000000263e-03	2.276711e+01	1.511489e+01	-4.218925e-03	4.499349e-03	-4.554052e-03	4.188814e-03
1.129935714285971e-03	2.294631e+01	1.511699e+01	-4.212073e-03	4.505457e-03	-4.554052e-03	4.188846e-03
1.133721428571679e-03	2.312075e+01	1.511905e+01	-4.205433e-03	4.511378e-03	-4.554052e-03	4.188877e-03
1.137507142857387e-03	2.329044e+01	1.512107e+01	-4.199005e-03	4.517115e-03	-4.554052e-03	4.188908e-03
1.141292857143096e-03	2.345537e+01	1.512307e+01	-4.192788e-03	4.522666e-03	-4.554051e-03	4.188940e-03
1.145078571428804e-03	2.361553e+01	1.512502e+01	-4.186783e-03	4.528031e-03	-4.554051e-03	4.188971e-03
1.148864285714512e-03	2.377094e+01	1.512694e+01	-4.180989e-03	4.533211e-03	-4.554050e-03	4.189003e-03
1.152650000000220e-03	2.392159e+01	1.512883e+01	-4.175407e-03	4.538206e-03	-4.554050e-03	4.189034e-03
1.156607142857357e-03	2.407360e+01	1.513076e+01	-4.169815e-03	4.543216e-03	-4.554050e-03	4.189067e-03
1.160564285714493e-03	2.421976e+01	1.513263e+01	-4.164481e-03	4.548000e-03	-4.554050e-03	4.189099e-03
1.164521428571630e-03	2.436007e+01	1.513446e+01	-4.159407e-03	4.552561e-03	-4.554050e-03	4.189131e-03
1.168478571428766e-03	2.449453e+01	1.513624e+01	-4.154591e-03	4.556896e-03	-4.554050e-03	4.189162e-03
1.172435714285903e-03	2.462314e+01	1.513796e+01	-4.150035e-03	4.561007e-03	-4.554049e-03	4.189192e-03
1.176392857143039e-03	2.474590e+01	1.513963e+01	-4.145737e-03	4.564893e-03	-4.554049e-03	4.189222e-03
1.180350000000176e-03	2.486281e+01	1.514125e+01	-4.141698e-03	4.568554e-03	-4.554049e-03	4.189251e-03
1.184621428571598e-03	2.498208e+01	1.514294e+01	-4.137645e-03	4.572242e-03	-4.554049e-03	4.189281e-03
1.188892857143019e-03	2.509399e+01	1.514454e+01	-4.133913e-03	4.575648e-03	-4.554049e-03	4.189310e-03
1.193164285714441e-03	2.519853e+01	1.514604e+01	-4.130501e-03	4.578774e-03	-4.554049e-03	4.189336e-03
1.197435714285863e-03	2.529571e+01	1.514747e+01	-4.127411e-03	4.581619e-03	-4.554049e-03	4.189360e-03
1.201707142857284e-03	2.538553e+01	1.514880e+01	-4.124642e-03	4.584182e-03	-4.554048e-03	4.189383e-03
1.205978571428706e-03	2.546798e+01	1.515005e+01	-4.122193e-03	4.586465e-03	-4.554048e-03	4.189403e-03
1.210250000000128e-03	2.554307e+01	1.515120e+01	-4.120065e-03	4.588467e-03	-4.554048e-03	4.189422e-03
1.212864285714410e-03	2.558524e+01	1.515186e+01	-4.118925e-03	4.589548e-03	-4.554048e-03	4.189432e-03
1.215478571428691e-03	2.562457e+01	1.515247e+01	-4.117905e-03	4.590520e-03	-4.554048e-03	4.189441e-03
1.218092857142973e-03	2.566105e+01	1.515303e+01	-4.117006e-03	4.591384e-03	-4.554048e-03	4.189448e-03
1.220707142857254e-03	2.569468e+01	1.515356e+01	-4.116228e-03	4.592139e-03	-4.554048e-03	4.189455e-03
1.223321428571536e-03	2.572547e+01	1.515404e+01	-4.115570e-03	4.592785e-03	-4.554048e-03	4.189460e-03
1.225935714285817e-03	2.575342e+01	1.515447e+01	-4.115032e-03	4.593322e-03	-4.554048e-03	4.189465e-03
1.228550000000099e-03	2.577852e+01	1.515487e+01	-4.114615e-03	4.593751e-03	-4.554048e-03	4.189468e-03
1.236121428571515e-03	2.583507e+01	1.515574e+01	-4.114109e-03	4.594367e-03	-4.554048e-03	4.189469e-03
1.243692857142932e-03	2.586752e+01	1.515620e+01	-4.114569e-03	4.594070e-03	-4.554048e-03	4.189462e-03
1.251264285714348e-03	2.587587e+01	1.515627e+01	-4.115995e-03	4.592861e-03	-4.554048e-03	4.189446e-03
1.258835714285764e-03	2.586012e+01	1.515594e+01	-4.118386e-03	4.590740e-03	-4.554048e-03	4.189421e-03
1.266407142857181e-03	2.582026e+01	1.515520e+01	-4.121744e-03	4.587706e-03	-4.554048e-03	4.189388e-03
1.273978571428597e-03	2.575631e+01	1.515407e+01	-4.126068e-03	4.583759e-03	-4.554048e-03	4.189346e-03
1.281550000000014e-03	2.566824e+01	1.515254e+01	-4.131359e-03	4.578901e-03	-4.554049e-03	4.189296e-03
1.286021428571435e-03	2.560485e+01	1.515148e+01	-4.134905e-03	4.575614e-03	-4.554049e-03	4.189264e-03
1.290492857142857e-03	2.553325e+01	1.515031e+01	-4.138759e-03	4.572027e-03	-4.554049e-03	4.189232e-03
1.294964285714278e-03	2.545345e+01	1.514904e+01	-4.142920e-03	4.568142e-03	-4.554049e-03	4.189198e-03
1.299435714285699e-03	2.536545e+01	1.514767e+01	-4.147387e-03	4.563956e-03	-4.554049e-03	4.189164e-03
1.303907142857121e-03	2.526925e+01	1.514620e+01	-4.152162e-03	4.559472e-03	-4.554049e-03	4.189128e-03
1.308378571428542e-03	2.516485e+01	1.514463e+01	-4.157243e-03	4.554687e-03	-4.554050e-03	4.189092e-03
1.312849999999964e-03	2.505224e+01	1.514296e+01	-4.162631e-03	4.549603e-03	-4.554050e-03	4.189054e-03
1.315435714285674e-03	2.498353e+01	1.514196e+01	-4.165878e-03	4.546535e-03	-4.554050e-03	4.189033e-03
1.318021428571384e-03	2.491222e+01	1.514094e+01	-4.169219e-03	4.543373e-03	-4.554050e-03	4.189011e-03
1.320607142857094e-03	2.483831e+01	1.513990e+01	-4.172656e-03	4.540118e-03	-4.554050e-03	4.188989e-03
1.323192857142804e-03	2.476181e+01	1.513883e+01	-4.176188e-03	4.536770e-03	-4.554051e-03	4.188968e-03
1.325778571428514e-03	2.468271e+01	1.513773e+01	-4.179815e-03	4.533329e-03	-4.554051e-03	4.188946e-03
1.328364285714224e-03	2.460101e+01	1.513662e+01	-4.183538e-03	4.529795e-03	-4.554051e-03	4.188924e-03
1.330949999999935e-03	2.451671e+01	1.513548e+01	-4.187355e-03	4.526167e-03	-4.554051e-03	4.188902e-03
1.334921428571357e-03	2.438217e+01	1.513368e+01	-4.193404e-03	4.520415e-03	-4.554052e-03	4.188869e-03
1.338892857142779e-03	2.424199e+01	1.513184e+01	-4.199658e-03	4.514463e-03	-4.554052e-03	4.188836e-03
1.342864285714201e-03	2.409617e+01	1.512996e+01	-4.206117e-03	4.508311e-03	-4.554053e-03	4.188803e-03
1.346835714285623e-03	2.394470e+01	1.512803e+01	-4.212782e-03	4.501960e-03	-4.554053e-03	4.188770e-03
1.350807142857046e-03	2.378759e+01	1.512607e+01	-4.219653e-03	4.495409e-03	-4.554053e-03	4.188738e-03
1.354778571428468e-03	2.362484e+01	1.512406e+01	-4.226729e-03	4.488659e-03	-4.554054e-03	4.188706e-03
1.358749999999890e-03	2.345644e+01	1.512200e+01	-4.234011e-03	4.481709e-03	-4.554054e-03	4.188675e-03
1.362578571428455e-03	2.328906e+01	1.511999e+01	-4.241214e-03	4.474833e-03	-4.554055e-03	4.188644e-03
1.366407142857021e-03	2.311711e+01	1.511794e+01	-4.248584e-03	4.467799e-03	-4.554056e-03	4.188615e-03
1.370235714285586e-03	2.294061e+01	1.511587e+01	-4.256119e-03	4.460607e-03	-4.554057e-03	4.188586e-03
1.374064285714151e-03	2.275955e+01	1.511375e+01	-4.263820e-03	4.453256e-03	-4.554057e-03	4.188557e-03
1.377892857142717e-03	2.257393e+01	1.511161e+01	-4.271686e-03	4.445748e-03	-4.554058e-03	4.188529e-03
1.381721428571282e-03	2.238375e+01	1.510944e+01	-4.279719e-03	4.438081e-03	-4.554059e-03	4.188502e-03
1.385549999999847e-03	2.218902e+01	1.510723e+01	-4.287917e-03	4.430256e-03	-4.554060e-03	4.188475e-03
1.389264285714127e-03	2.199608e+01	1.510506e+01	-4.296017e-03	4.422528e-03	-4.554061e-03	4.188449e-03
1.392978571428407e-03	2.179961e+01	1.510286e+01	-4.304244e-03	4.414680e-03	-4.554062e-03	4.188424e-03
1.396692857142686e-03	2.159959e+01	1.510063e+01	-4.312600e-03	4.406712e-03	-4.554063e-03	4.188399e-03
1.400407142856966e-03	2.139602e+01	1.509837e+01	-4.321084e-03	4.398624e-03	-4.554065e-03	4.188375e-03
1.404121428571246e-03	2.118892e+01	1.509609e+01	-4.329697e-03	4.390417e-03	-4.554066e-03	4.188352e-03
1.407835714285526e-03	2.097827e+01	1.509377e+01	-4.338437e-03	4.382089e-03	-4.554068e-03	4.188329e-03
1.411549999999805e-03	2.076407e+01	1.509143e+01	-4.347306e-03	4.373642e-03	-4.554070e-03	4.188306e-03
1.414664285714086e-03	2.058212e+01	1.508945e+01	-4.354827e-03	4.366481e-03	-4.554072e-03	4.188288e-03
1.417778571428367e-03	2.039820e+01	1.508744e+01	-4.362418e-03	4.359257e-03	-4.554073e-03	4.188270e-03
1.420892857142648e-03	2.021233e+01	1.508541e+01	-4.370079e-03	4.351969e-03	-4.554075e-03	4.188252e-03
1.424007142856928e-03	2.002451e+01	1.508337e+01	-4.377809e-03	4.344617e-03	-4.554077e-03	4.188235e-03
1.427121428571209e-03	1.983473e+01	1.508130e+01	-4.385609e-03	4.337202e-03	-4.554079e-03	4.188219e-03
1.430235714285490e-03	1.964300e+01	1.507921e+01	-4.393479e-03	4.329722e-03	-4.554082e-03	4.188202e-03
1.433349999999770e-03	1.944931e+01	1.507711e+01	-4.401419e-03	4.322180e-03	-4.554085e-03	4.188186e-03
1.437135714285479e-03	1.921146e+01	1.507452e+01	-4.411156e-03	4.312934e-03	-4.554088e-03	4.188168e-03
1.440921428571187e-03	1.897159e+01	1.507190e+01	-4.420962e-03	4.303627e-03	-4.554091e-03	4.188150e-03
1.444707142856895e-03	1.872970e+01	1.506925e+01	-4.430838e-03	4.294259e-03	-4.554095e-03	4.188132e-03
1.448492857142603e-03	1.848579e+01	1.506658e+01	-4.440783e-03	4.284829e-03	-4.554100e-03	4.188116e-03
1.452278571428312e-03	1.823985e+01	1.506388e+01	-4.450797e-03	4.275339e-03	-4.554105e-03	4.188100e-03
1.456064285714020e-03	1.799190e+01	1.506114e+01	-4.460881e-03	4.265788e-03	-4.554110e-03	4.188085e-03
1.459849999999728e-03	1.774192e+01	1.505838e+01	-4.471035e-03	4.256176e-03	-4.554115e-03	4.188071e-03
1.464692857142577e-03	1.741961e+01	1.505481e+01	-4.484109e-03	4.243807e-03	-4.554123e-03	4.188053e-03
1.469535714285427e-03	1.709586e+01	1.505120e+01	-4.497223e-03	4.231410e-03	-4.554132e-03	4.188037e-03
1.474378571428276e-03	1.677067e+01	1.504757e+01	-4.510377e-03	4.218984e-03	-4.554142e-03	4.188022e-03
1.479221428571126e-03	1.644402e+01	1.504392e+01	-4.523572e-03	4.206529e-03	-4.554152e-03	4.188008e-03
1.484064285713975e-03	1.611593e+01	1.504023e+01	-4.536806e-03	4.194045e-03	-4.554164e-03	4.187996e-03
1.488907142856824e-03	1.578640e+01	1.503652e+01	-4.550081e-03	4.181533e-03	-4.554177e-03	4.187984e-03
1.493749999999674e-03	1.545541e+01	1.503278e+01	-4.563396e-03	4.168992e-03	-4.554191e-03	4.187974e-03
1.494764285713958e-03	1.538619e+01	1.503200e+01	-4.566179e-03	4.166372e-03	-4.554194e-03	4.187972e-03
1.495778571428242e-03	1.531695e+01	1.503122e+01	-4.568961e-03	4.163754e-03	-4.554197e-03	4.187970e-03
1.496792857142526e-03	1.524771e+01	1.503044e+01	-4.571743e-03	4.161136e-03	-4.554200e-03	4.187968e-03
1.497807142856810e-03	1.517846e+01	1.502966e+01	-4.574524e-03	4.158519e-03	-4.554203e-03	4.187966e-03
1.498821428571094e-03	1.510920e+01	1.502887e+01	-4.577305e-03	4.155903e-03	-4.554206e-03	4.187964e-03
1.499835714285378e-03	1.503994e+01	1.502809e+01	-4.580085e-03	4.153288e-03	-4.554209e-03	4.187962e-03
1.500849999999662e-03	1.497067e+01	1.502731e+01	-4.582864e-03	4.150674e-03	-4.554213e-03	4.187961e-03
